id,MPD,MTD,0.15,0.3,0.6,1.18,2.36,4.75,9.5,13.2,16,19,Energy1,Energy2,Energy3,Energy4,Energy5,Energy6,Energy7,Energy8,Energy9,Entropy1,Entropy2,Entropy3,Entropy4,Entropy5,Entropy6,Entropy7,Entropy8,Entropy9,BPF,EPP,FCN,DBC-FD,FD,AR,e
60305,1.63,1.4743,0.28545,0.50317,0.19273,0.012382,0.0042335,0.0018353,0.0001713,0,2.45E-05,0,7.19E+05,8.49E+06,2.59E+07,4.96E+07,7.05E+07,9.10E+07,8.93E+07,6.32E+07,5.40E+09,4.0968,5.1902,5.5271,5.4909,5.491,5.3242,5.1534,5.0577,4.1962,77.430491,7.38142,5073,2.311416472,1.789117261,0.423567,1.14705002
60306,1.7048,1.5483,0.28629,0.50329,0.19175,0.012243,0.0046866,0.0016499,9.56E-05,0,0,0,7.39E+05,9.32E+06,2.94E+07,5.65E+07,7.92E+07,1.00E+08,9.32E+07,6.62E+07,6.83E+09,4.0745,5.4047,5.5994,5.4711,5.4113,5.3586,5.1528,5.0109,4.6266,76.560335,7.614659,5485,2.317854773,1.811278942,0.427145,1.15138698
60307,1.9162,1.5337,0.28378,0.50601,0.19141,0.012651,0.0048564,0.0010441,0.00016997,2.43E-05,4.86E-05,0,6.43E+05,8.73E+06,3.09E+07,6.02E+07,8.68E+07,9.72E+07,9.26E+07,7.88E+07,8.84E+09,4.1585,5.1348,5.5056,5.4919,5.3612,5.3571,5.1708,4.8862,4.5432,76.232974,7.152128,5209,2.308069085,1.803422157,0.436915,1.15565467
60308,1.7986,1.5558,0.28369,0.50151,0.19691,0.012301,0.0037449,0.001488,0.0002728,4.96E-05,2.48E-05,0,5.10E+05,6.95E+06,2.43E+07,4.91E+07,7.20E+07,8.90E+07,8.76E+07,7.52E+07,6.28E+09,4.2762,5.3195,5.3903,5.48,5.2634,5.2556,5.2596,4.8643,4.3494,76.162169,6.830447,4850,2.304389054,1.785059926,0.423965,1.15427363
60309,1.7502,1.6073,0.27888,0.50798,0.19557,0.011746,0.0040393,0.0015612,0.00014868,7.43E-05,0,0,6.69E+05,8.24E+06,2.64E+07,4.94E+07,7.38E+07,8.93E+07,9.78E+07,8.29E+07,5.62E+09,3.8236,5.1636,5.3925,5.4038,5.249,5.3019,5.2681,4.9589,4.7831,76.190778,7.073959,4812,2.300539411,1.780939262,0.425133,1.15205514
60401,1.5353,1.5295,0.279,0.50439,0.19865,0.011837,0.0043178,0.0015634,0.00017371,4.96E-05,2.48E-05,0,6.43E+05,8.09E+06,2.61E+07,5.11E+07,7.45E+07,9.40E+07,9.47E+07,8.28E+07,5.82E+09,3.6532,5.0851,5.1803,5.0052,5.2485,5.3062,5.0522,5.1163,4.6281,76.787338,6.968884,4774,2.302054708,1.768806945,0.420332,1.14941239
60402,1.5,1.5505,0.28598,0.49975,0.19542,0.012261,0.0045131,0.0018554,0.00022565,0,0,0,5.87E+05,7.80E+06,2.58E+07,5.13E+07,7.86E+07,9.72E+07,9.30E+07,7.80E+07,7.39E+09,4.069,5.2956,5.4512,5.4856,5.4595,5.3578,5.2737,4.6121,4.2436,77.583546,6.839786,4890,2.304125457,1.76736683,0.425199,1.14564514
60403,1.5808,1.5273,0.28252,0.50184,0.19696,0.012654,0.0043422,0.0014143,0.00022331,2.48E-05,2.48E-05,0,5.61E+05,7.91E+06,2.90E+07,6.14E+07,9.49E+07,1.11E+08,1.11E+08,9.78E+07,9.08E+09,4.222,5.3677,5.5384,5.1325,5.1372,5.3529,5.2303,5.1281,4.8373,77.908182,6.622222,4871,2.301668046,1.765885553,0.429773,1.14586663
60404,1.6968,1.5634,0.27755,0.50779,0.1968,0.011154,0.004741,0.0017467,0.00022457,0,0,0,4.50E+05,6.88E+06,2.56E+07,5.13E+07,7.87E+07,1.05E+08,1.07E+08,7.60E+07,7.59E+09,4.0229,5.2743,5.5973,5.4753,5.4837,5.2223,5.1071,4.9305,4.7609,77.588816,6.496402,4773,2.301600164,1.764555742,0.425177,1.14989614
60405,1.6118,1.4568,0.28861,0.497,0.19537,0.012468,0.0044386,0.0019699,0.00012468,0,2.49E-05,0,4.06E+05,6.35E+06,2.54E+07,5.40E+07,8.37E+07,1.13E+08,1.04E+08,8.43E+07,7.64E+09,3.9574,5.0328,5.3303,5.5303,4.9849,5.2287,5.2022,5.096,4.7528,78.648627,6.277227,4880,2.307051518,1.768811581,0.419978,1.14522159
60406,1.729,1.6207,0.27965,0.50176,0.19856,0.013265,0.0048126,0.0019055,4.89E-05,0,0,0,4.80E+05,7.27E+06,2.92E+07,6.43E+07,9.79E+07,1.23E+08,1.17E+08,1.12E+08,9.20E+09,3.7065,5.3495,5.4273,5.4591,5.2924,5.2599,4.9578,4.8114,4.3469,77.592958,6.455988,4976,2.307916266,1.78382923,0.42295,1.14823985
60407,1.8155,1.5554,0.27795,0.50757,0.19606,0.012513,0.0043407,0.0013095,0.00024249,2.42E-05,0,0,5.40E+05,8.28E+06,3.24E+07,6.73E+07,9.56E+07,1.14E+08,1.07E+08,8.72E+07,9.98E+09,4.2427,5.2842,5.4108,5.324,5.4134,5.2174,5.139,5.2104,4.7302,76.421807,6.746105,4878,2.302389848,1.802358856,0.428121,1.1508286
60408,1.617,1.4712,0.2808,0.50472,0.19607,0.012027,0.0046332,0.001454,0.00024645,4.93E-05,0,0,5.01E+05,7.27E+06,2.61E+07,5.47E+07,8.20E+07,1.06E+08,9.26E+07,8.47E+07,8.70E+09,4.101,5.2701,5.5188,5.3028,5.3124,5.197,5.196,5.0958,4.571,77.7665,6.7645,4799,2.309211935,1.778660195,0.421296,1.14069259
60409,1.6923,1.5253,0.28295,0.50248,0.19571,0.012376,0.0046317,0.0016664,0.00014704,2.45E-05,2.45E-05,0,5.48E+05,8.31E+06,3.23E+07,6.77E+07,1.04E+08,1.20E+08,1.28E+08,1.15E+08,1.04E+10,4.0034,5.1145,5.3669,5.3615,5.302,5.0794,5.1366,4.8656,4.5862,78.0095,6.6425,5041,2.306607483,1.792342146,0.429005,1.13927174
70100,1.024,0.97467,0.2775,0.5208,0.18449,0.012295,0.0038449,0.00089415,0.00017883,0,0,0,5.01E+06,5.34E+07,1.63E+08,2.56E+08,3.11E+08,3.15E+08,2.77E+08,2.16E+08,1.17E+10,3.9692,5.4307,5.7067,5.6761,5.6662,5.6187,5.5464,5.4518,5.4829,74.058791,8.986117,7325,2.313102335,1.878659021,0.392634,1.15952587
70101,1.0224,0.9602,0.28758,0.51301,0.1805,0.013947,0.0039757,0.00094557,4.30E-05,0,0,0,1.09E+06,1.91E+07,1.10E+08,2.50E+08,3.29E+08,2.99E+08,2.38E+08,1.94E+08,1.66E+10,4.0026,5.5132,5.7563,5.6289,5.715,5.5249,5.5314,5.2815,5.5087,77.1859,7.473598,7233,2.304550085,1.865835489,0.389718,1.15537679
70102,0.94382,0.8907,0.28788,0.5229,0.17173,0.012578,0.0042757,0.00058117,4.15E-05,0,0,0,3.15E+06,4.25E+07,1.75E+08,3.24E+08,3.75E+08,3.16E+08,2.62E+08,1.96E+08,1.74E+10,4.1039,5.5802,5.8787,5.8208,5.8137,5.7307,5.5226,5.4575,5.4801,74.339284,9.420634,8171,2.299692971,1.889004216,0.38981,1.16001534
70103,0.9044,0.8576,0.27831,0.52193,0.18377,0.011694,0.0032206,0.00097266,0.00010807,0,0,0,1.82E+06,2.99E+07,1.35E+08,2.63E+08,3.15E+08,2.80E+08,2.49E+08,1.87E+08,1.72E+10,4.4565,5.4593,5.7531,5.8807,5.5763,5.6067,5.5441,5.3169,5.5764,74.74964,8.552859,7720,2.292997666,1.884982462,0.393078,1.15782654
70104,0.98687,0.9733,0.28081,0.52502,0.17672,0.013218,0.0034299,0.00073199,6.27E-05,0,0,0,3.41E+06,4.49E+07,1.75E+08,3.08E+08,3.37E+08,2.88E+08,2.27E+08,1.98E+08,1.72E+10,4.429,5.7286,5.9863,5.8307,5.7686,5.5328,5.5884,5.5495,5.5843,73.348607,9.889083,8540,2.29927857,1.90086494,0.391344,1.15468991
70105,0.88683,0.8429,0.28436,0.51123,0.18704,0.013017,0.0034186,0.00081082,0.00013148,0,0,0,9.21E+05,1.66E+07,8.88E+07,1.94E+08,2.36E+08,2.21E+08,1.84E+08,1.65E+08,1.52E+10,3.9764,5.1809,5.5265,5.685,5.5702,5.5444,5.3412,5.477,5.1806,76.21672,7.400607,7027,2.312788353,1.87813099,0.384727,1.15233481
70106,0.95172,0.8775,0.27945,0.51846,0.1845,0.012954,0.0035527,0.0010182,6.50E-05,0,0,0,1.37E+06,2.07E+07,9.22E+07,1.89E+08,2.33E+08,2.12E+08,1.73E+08,1.45E+08,1.34E+10,3.9122,5.0416,5.6239,5.626,5.6225,5.4609,5.4011,5.0891,5.3959,75.724337,8.051896,7401,2.329723318,1.899564802,0.37869,1.14699602
70107,0.9268,0.79301,0.27663,0.52279,0.18555,0.011003,0.0030972,0.00075807,0.00017327,0,0,0,1.89E+06,2.79E+07,1.17E+08,2.22E+08,2.52E+08,2.09E+08,1.84E+08,1.80E+08,1.64E+10,4.138,5.3937,5.7558,5.728,5.6286,5.5766,5.6212,5.2926,5.5344,73.252218,8.540307,7812,2.299183837,1.895975579,0.385673,1.15402484
70108,0.94911,0.8622,0.27915,0.53066,0.17437,0.01223,0.0029484,0.00047756,0.00016611,0,0,0,2.35E+06,3.28E+07,1.35E+08,2.34E+08,2.61E+08,2.25E+08,1.81E+08,1.80E+08,1.85E+10,4.1069,5.4556,5.7829,5.9111,5.7107,5.716,5.5573,5.6809,5.4598,72.403134,9.318539,8161,2.27886123,1.880999549,0.386272,1.16266108
70109,0.94804,0.8773,0.28143,0.53062,0.17158,0.011914,0.00352,0.00087478,6.25E-05,0,0,0,4.00E+06,4.83E+07,1.66E+08,2.73E+08,3.00E+08,2.50E+08,1.97E+08,1.62E+08,1.68E+10,4.1648,5.6265,5.976,5.8581,5.5889,5.5208,5.6644,5.5481,5.5807,72.583411,10.220859,8566,2.302300403,1.911599176,0.385809,1.15965843
70110,0.67717,0.76713,0.27812,0.51631,0.18837,0.012346,0.0033418,0.0012996,0.00020887,0,0,0,7.66E+06,7.57E+07,2.25E+08,3.41E+08,4.02E+08,3.62E+08,3.36E+08,3.21E+08,7.86E+09,4.3494,5.5786,5.6463,5.6581,5.5855,5.4842,5.5372,5.4622,5.5782,74.168673,9.001481,7334,2.313832881,1.851523697,0.390084,1.15925992
70111,1.007849667,1.1853,0.28605,0.48734,0.20676,0.013876,0.0042092,0.0016396,0.00012236,0,0,0,6.88E+05,1.20E+07,8.78E+07,2.59E+08,3.78E+08,4.23E+08,4.02E+08,2.96E+08,5.76E+09,3.6299,5.2344,5.4127,5.4742,5.3982,5.3412,5.3285,5.4,5.1315,80.702074,5.219873,5233,2.320748108,1.795552363,0.395669,1.14236033
70112,1.182449667,1.205,0.28426,0.49688,0.19938,0.014098,0.0035368,0.0016098,0.00024391,0,0,0,2.37E+06,3.61E+07,1.80E+08,3.71E+08,5.16E+08,5.60E+08,4.44E+08,3.91E+08,1.02E+10,4.3229,5.5489,5.8204,5.6788,5.662,5.155,5.5642,5.41,5.5367,78.825274,6.473338,6081,2.30711918,1.799999221,0.395159,1.14042735
70113,0.96837,0.9181,0.27529,0.51338,0.19326,0.01423,0.0027556,0.00092607,6.78E-05,9.03E-05,0,0,1.14E+06,1.90E+07,1.12E+08,2.55E+08,3.26E+08,3.07E+08,2.57E+08,2.35E+08,1.74E+10,4.0455,5.2527,5.5654,5.6287,5.6555,5.6774,5.4391,5.4567,5.5475,76.091464,7.009209,6929,2.282705279,1.846832174,0.390908,1.13790226
70114,1.0412,0.9603,0.2855,0.50853,0.18631,0.014715,0.0038867,0.00092112,0.00011233,2.25E-05,0,0,9.44E+05,1.52E+07,8.95E+07,2.12E+08,2.97E+08,2.93E+08,2.23E+08,2.25E+08,1.33E+10,3.8521,5.2009,5.4999,5.5344,5.3417,5.3581,5.4102,5.4732,5.2916,77.174763,6.866481,6391,2.314256268,1.865191898,0.38072,1.1546284
70115,0.87693,0.8337,0.27832,0.52156,0.18367,0.012123,0.0032646,0.00095763,8.71E-05,2.18E-05,0,0,2.60E+06,3.65E+07,1.59E+08,3.06E+08,3.51E+08,3.14E+08,2.44E+08,2.34E+08,1.80E+10,4.0807,5.5342,5.8714,5.8048,5.72,5.6094,5.5469,5.2085,5.5314,74.031849,8.606723,7716,2.2843371,1.866091269,0.39152,1.15497351
70116,0.97582,0.9449,0.2817,0.514,0.187,0.013161,0.0031769,0.00082123,0.00010806,2.16E-05,0,0,9.61E+05,1.66E+07,9.16E+07,2.00E+08,2.48E+08,2.03E+08,1.67E+08,1.57E+08,1.60E+10,3.5861,5.1346,5.6755,5.7222,5.5719,5.7577,5.6074,5.466,5.6223,75.284526,7.617473,7319,2.307659307,1.888306252,0.381036,1.15166318
70117,1.0515,0.81687,0.28047,0.52352,0.17876,0.01334,0.0030356,0.00070546,0.00010689,6.41E-05,0,0,1.85E+06,2.87E+07,1.29E+08,2.43E+08,2.74E+08,2.35E+08,1.83E+08,1.79E+08,1.64E+10,4.2602,5.3007,5.7771,5.7692,5.7518,5.582,5.5559,5.6227,5.5673,73.307502,8.719399,7742,2.299531634,1.88897494,0.383273,1.15354836
70118,0.87604,0.8281,0.28141,0.51231,0.18829,0.013128,0.0038755,0.00082887,8.96E-05,6.72E-05,0,0,1.57E+06,2.27E+07,9.09E+07,1.71E+08,2.06E+08,2.05E+08,1.53E+08,1.43E+08,1.23E+10,3.9588,5.1733,5.6199,5.7468,5.5985,5.4828,5.5198,5.3149,5.3484,76.565289,7.826332,7299,2.324351891,1.866803652,0.374661,1.15062594
70119,0.89491,0.76899,0.27977,0.52326,0.18091,0.012107,0.0030478,0.00079874,8.41E-05,2.10E-05,0,0,2.84E+06,3.76E+07,1.41E+08,2.50E+08,2.74E+08,2.26E+08,1.78E+08,1.62E+08,1.56E+10,3.388,5.519,5.8141,5.7632,5.7385,5.5451,5.5812,5.2798,5.5585,72.96209,9.418389,8177,2.312180075,1.911166812,0.38626,1.15716279
70120,0.76296,0.88684,0.27735,0.51253,0.19282,0.01235,0.0033158,0.0012975,0.0002643,7.21E-05,0,0,6.18E+06,6.38E+07,1.93E+08,2.93E+08,3.72E+08,3.57E+08,3.54E+08,3.32E+08,9.64E+09,3.9984,5.4873,5.6947,5.6166,5.5358,5.6449,5.4237,5.3926,5.546,75.076705,8.232723,6793,2.299124153,1.818207029,0.396956,1.15452898
70121,0.71761,0.79441,0.27493,0.5093,0.19758,0.01321,0.0031211,0.0015727,0.00024195,4.84E-05,0,0,1.27E+06,2.05E+07,8.77E+07,1.76E+08,2.63E+08,2.80E+08,3.11E+08,2.60E+08,6.24E+09,3.6273,4.889,5.1332,5.331,5.2544,5.3815,5.2649,4.8915,4.9754,76.997179,6.252496,5317,2.306484886,1.784371001,0.391508,1.14606047
70122,0.67774,0.76592,0.27702,0.50377,0.19983,0.013824,0.0038766,0.0014629,0.00019505,2.44E-05,0,0,2.25E+06,3.26E+07,1.18E+08,2.16E+08,2.82E+08,3.01E+08,3.05E+08,2.42E+08,1.01E+10,3.9785,5.054,5.4857,5.5119,5.4448,5.4573,5.434,5.2415,5.416,75.95723,6.968915,5843,2.297867851,1.802248556,0.393881,1.15084004
70123,0.71674,0.82122,0.26939,0.52057,0.19296,0.012325,0.0032597,0.0012134,0.00021414,7.14E-05,0,0,3.03E+06,3.97E+07,1.41E+08,2.60E+08,3.47E+08,3.80E+08,3.25E+08,2.60E+08,1.31E+10,4.0937,5.5078,5.6979,5.6957,5.5897,5.6621,5.5187,5.3509,5.4438,76.752434,7.435773,6016,2.294997629,1.803414638,0.387794,1.15611959
70124,0.71761,0.79441,0.28327,0.51756,0.18191,0.011808,0.0041717,0.001117,9.12E-05,6.84E-05,0,0,2.56E+06,3.73E+07,1.31E+08,2.40E+08,3.31E+08,3.53E+08,2.96E+08,2.81E+08,1.12E+10,4.0993,5.2627,5.5507,5.6201,5.54,5.5223,5.3545,5.3435,5.3703,77.08902,6.952708,6000,2.301901832,1.805182586,0.391367,1.14457953
70125,1.077549667,1.1786,0.27987,0.494,0.20657,0.013841,0.0039942,0.001457,0.00022609,5.02E-05,0,0,8.35E+05,1.44E+07,1.02E+08,2.83E+08,4.36E+08,4.51E+08,4.02E+08,3.60E+08,9.27E+09,3.9617,5.3648,5.5137,5.6804,5.5707,5.573,5.3614,5.2078,5.4355,79.545267,5.286404,5394,2.309421426,1.790138119,0.395554,1.14896321
70126,1.195049667,1.2872,0.27592,0.50446,0.20265,0.011489,0.0037237,0.0014699,0.00024498,4.90E-05,0,0,8.65E+05,1.51E+07,9.54E+07,2.35E+08,3.38E+08,3.60E+08,3.23E+08,2.93E+08,5.90E+09,3.5258,5.1401,5.4429,5.5637,5.4687,5.4332,5.3731,5.3588,5.2959,79.057082,5.769471,5630,2.321096162,1.800071917,0.392667,1.14725912
70127,1.250049667,1.2995,0.28089,0.49628,0.20301,0.014114,0.0041656,0.0013232,0.00019603,2.45E-05,0,0,1.19E+06,2.02E+07,1.18E+08,2.81E+08,3.88E+08,4.36E+08,4.02E+08,3.73E+08,6.47E+09,3.5743,5.3811,5.4161,5.4666,5.4977,5.4459,5.2635,5.2133,5.2251,80.139699,5.604929,5634,2.310757049,1.780953917,0.390067,1.14697456
70128,1.135249667,1.2273,0.27519,0.50067,0.20593,0.012696,0.0039215,0.001397,0.00012255,7.35E-05,0,0,2.56E+06,4.05E+07,1.86E+08,3.69E+08,5.39E+08,5.32E+08,4.87E+08,4.27E+08,1.07E+10,4.2523,5.5098,5.7317,5.7575,5.6614,5.5309,5.4697,5.3425,5.5119,78.927253,6.519583,6229,2.304498585,1.78841141,0.394766,1.1415782
70129,0.889749667,0.8047,0.28607,0.49677,0.19749,0.014372,0.0036226,0.001539,9.47E-05,4.74E-05,0,0,1.84E+06,3.11E+07,1.43E+08,2.88E+08,4.13E+08,4.45E+08,3.73E+08,3.91E+08,8.94E+09,4.2789,5.2384,5.5633,5.6077,5.3765,5.4761,5.3397,5.3115,5.2613,79.071511,6.089362,5826,2.306590163,1.782686243,0.394467,1.15241337
70130,1.038949667,1.2327,0.2789,0.50892,0.1943,0.012863,0.0037192,0.00097126,0.00023689,9.48E-05,0,0,2.01E+06,2.68E+07,1.00E+08,1.98E+08,3.08E+08,3.71E+08,3.89E+08,3.12E+08,6.71E+09,4.0342,5.1303,5.2839,5.5435,5.2403,5.3263,5.3465,5.1225,5.5524,76.452192,7.907429,6884,2.315628457,1.838055151,0.382998,1.15262043
70131,1.074849667,1.2176,0.27098,0.49281,0.21666,0.014002,0.0038984,0.0014586,0.00015912,2.65E-05,0,0,4.00E+06,4.73E+07,1.57E+08,2.71E+08,3.51E+08,3.77E+08,4.53E+08,4.03E+08,8.94E+09,3.8095,5.3168,5.5819,5.5286,5.6006,5.6375,5.2955,5.4396,5.6009,78.560328,5.869048,4757,2.286632107,1.740126742,0.377714,1.14461052
70132,0.740049667,0.8228,0.27873,0.50245,0.19916,0.013993,0.0040403,0.0012811,0.000271,4.93E-05,2.46E-05,0,2.35E+06,3.16E+07,1.16E+08,2.18E+08,3.01E+08,3.37E+08,3.26E+08,3.14E+08,6.65E+09,3.7386,5.2014,5.4253,5.4738,5.3784,5.568,5.3337,5.2165,5.4117,78.001598,7.114615,5958,2.300608963,1.777302283,0.385833,1.14627278
70133,1.074849667,1.2987,0.27302,0.50178,0.20633,0.012935,0.004176,0.0014514,0.00022917,2.55E-05,5.09E-05,0,6.36E+06,6.75E+07,2.04E+08,3.28E+08,4.09E+08,4.41E+08,3.67E+08,3.98E+08,8.57E+09,4.091,5.5728,5.7303,5.5359,5.5933,5.5079,5.5934,5.1915,5.5891,77.331388,7.133848,5989,2.295105652,1.769987279,0.382601,1.1477741
70134,0.963949667,1.1847,0.26614,0.50124,0.21283,0.01462,0.003346,0.0014928,0.00025739,5.15E-05,2.57E-05,0,8.59E+06,7.98E+07,2.33E+08,3.90E+08,4.70E+08,4.65E+08,4.18E+08,3.86E+08,1.08E+10,4.451,5.6371,5.8114,5.7712,5.6699,5.6862,5.5218,5.2994,5.6823,78.15,6.4115,5572,2.297542381,1.765546414,0.380759,1.13823342
